dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
177,-0.076171875,0.6086811,0.6086811
178,0.08154297,0.6058759,0.6058759
179,-0.033935547,-0.7552234,0.7552234
180,0.026367188,0.054640528,0.054640528
181,-0.08642578,-0.55744004,0.55744004
182,-0.049804688,-0.7207668,0.7207668
183,0.040039062,0.5698792,0.5698792
184,-0.011474609,0.043137297,0.043137297
185,0.15234375,1.2927738,1.2927738
186,0.0032348633,-0.4569916,0.4569916
187,-0.064453125,0.4693174,0.4693174
188,-0.5625,-1.9744115,1.9744115
189,0.0030517578,-0.31784478,0.31784478
190,0.046875,0.28540197,0.28540197
191,-0.018676758,-0.7731945,0.7731945
192,0.1953125,2.517665,2.517665
193,-0.021484375,-0.14396553,0.14396553
194,-0.04248047,-0.3388319,0.3388319
195,0.05883789,1.1859744,1.1859744
196,0.22167969,1.7662109,1.7662109
197,0.11230469,1.2466413,1.2466413
198,0.16308594,1.1590796,1.1590796
199,-0.16113281,-1.5698011,1.5698011
200,-0.087890625,-1.6172888,1.6172888
201,-0.08642578,-1.7506728,1.7506728
202,-0.1328125,-2.1472943,2.1472943
203,-0.140625,-0.93535733,0.93535733
204,-0.037841797,0.033299774,0.033299774
205,-0.06738281,-1.0188811,1.0188811
206,-0.043945312,-0.3137481,0.3137481
207,-0.12011719,-2.31544,2.31544
208,-0.12988281,-1.5796963,1.5796963
209,-0.03515625,-0.15249862,0.15249862
210,-0.0068969727,-0.63326734,0.63326734
211,0.050048828,1.3223739,1.3223739
212,-0.068847656,-0.20808938,0.20808938
213,-0.48828125,0.57066077,0.57066077
214,-0.17578125,-1.3504198,1.3504198
215,0.08886719,1.974648,1.974648
216,-0.0146484375,-0.039598648,0.039598648
217,0.03955078,1.9261843,1.9261843
218,-0.032714844,-0.39558017,0.39558017
219,-0.014526367,-0.12666814,0.12666814
220,0.20605469,2.5386953,2.5386953
221,-0.29296875,-3.752514,3.752514
222,-0.060058594,-0.45219406,0.45219406
223,0.052001953,0.16993468,0.16993468
224,-0.11328125,-1.1310576,1.1310576
225,-0.13378906,-0.8927169,0.8927169
226,0.025390625,-0.028192736,0.028192736
227,-0.095703125,-0.7368826,0.7368826
228,0.125,1.6356733,1.6356733
229,-0.19921875,-2.5072458,2.5072458
230,-0.05859375,0.09975375,0.09975375
231,-0.21484375,-3.7229526,3.7229526
232,0.29101562,-0.1379849,0.1379849
233,-0.03125,-0.710041,0.710041
234,-0.15820312,-2.2467659,2.2467659
235,-0.030273438,0.5129996,0.5129996
236,0.024414062,0.21379472,0.21379472
237,0.041992188,0.99351007,0.99351007
238,0.028320312,0.3061486,0.3061486
239,0.13183594,1.0574288,1.0574288
240,-0.17382812,-1.6883439,1.6883439
241,-0.020141602,0.2682328,0.2682328
242,-0.10888672,-2.0468853,2.0468853
243,-0.06933594,-1.0242463,1.0242463
244,-0.09277344,-1.6704698,1.6704698
245,-0.037597656,-0.7646918,0.7646918
246,-0.016113281,-0.51003546,0.51003546
247,0.06591797,1.1750335,1.1750335
248,-0.09863281,-1.1068395,1.1068395
249,-0.080078125,-0.37407705,0.37407705
250,-0.05517578,-1.3721601,1.3721601
251,-0.0024414062,-0.45237756,0.45237756
252,0.095214844,0.44947547,0.44947547
253,0.037597656,0.48611957,0.48611957
254,0.1796875,1.6133637,1.6133637
255,0.16601562,2.5787046,2.5787046
256,-0.25976562,-3.5069451,3.5069451
257,-0.14257812,-0.7195414,0.7195414
258,-0.07763672,-1.416099,1.416099
259,0.096191406,1.1815873,1.1815873
260,-0.025878906,-0.34175438,0.34175438
261,-0.0017089844,0.39415532,0.39415532
262,-0.048583984,0.15947366,0.15947366
263,0.06982422,2.3751693,2.3751693
264,-0.14941406,-1.0568951,1.0568951
