dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
2717,0.103027344,1.1408712,1.1408712
2718,0.080078125,1.6598597,1.6598597
2719,0.17773438,1.2640748,1.2640748
2720,0.14648438,2.41385,2.41385
2721,0.140625,1.0805278,1.0805278
2722,-0.026855469,-1.4198672,1.4198672
2723,-0.075683594,-0.5615502,0.5615502
2724,0.13964844,1.967713,1.967713
2725,-0.00048828125,-0.43469694,0.43469694
2726,-0.08203125,-1.4291401,1.4291401
2727,-0.040039062,-0.44869876,0.44869876
2728,-0.043945312,0.085467435,0.085467435
2729,-0.22753906,-2.414876,2.414876
2730,-0.09716797,-1.6941459,1.6941459
2731,-0.075683594,-1.3483125,1.3483125
2732,0.21679688,1.8107607,1.8107607
2733,0.25,3.770131,3.770131
2734,0.005065918,0.11151256,0.11151256
2735,0.048828125,0.70583755,0.70583755
2736,-0.0028533936,0.16516466,0.16516466
2737,-0.0007324219,0.505561,0.505561
2738,0.119628906,1.7106236,1.7106236
2739,-0.106933594,-1.8384104,1.8384104
2740,0.05078125,0.9508528,0.9508528
2741,-0.017089844,0.70204103,0.70204103
2742,0.14257812,0.8713209,0.8713209
2743,-0.10253906,-2.3779101,2.3779101
2744,0.041015625,-0.18692492,0.18692492
2745,0.018310547,0.5057136,0.5057136
2746,-0.07763672,-1.3435633,1.3435633
2747,0.06689453,0.7343481,0.7343481
2748,-0.009399414,0.41397217,0.41397217
2749,-0.040283203,-0.47964066,0.47964066
2750,0.026489258,0.56283593,0.56283593
2751,-0.01928711,-0.1264217,0.1264217
2752,-0.0032958984,-0.9266511,0.9266511
2753,-0.072265625,-0.5691369,0.5691369
2754,0.13085938,1.8911408,1.8911408
2755,0.012207031,0.23755439,0.23755439
2756,0.09863281,1.1980855,1.1980855
2757,-0.045410156,0.1001613,0.1001613
2758,0.12011719,1.0888286,1.0888286
2759,-0.014526367,-0.65362805,0.65362805
2760,0.1171875,1.8744429,1.8744429
2761,-0.0015869141,-0.19408876,0.19408876
2762,0.05493164,0.75331414,0.75331414
2763,-0.13671875,-2.3395734,2.3395734
2764,0.0007324219,-0.12364242,0.12364242
2765,0.18554688,1.9074663,1.9074663
2766,0.22167969,1.5193032,1.5193032
2767,0.17285156,1.6001055,1.6001055
2768,-0.12988281,-2.4200957,2.4200957
2769,0.08251953,1.0362588,1.0362588
2770,-0.0020141602,-0.14245452,0.14245452
2771,-0.031982422,0.84939665,0.84939665
2772,-0.056640625,-0.8843982,0.8843982
2773,-0.00390625,0.29289186,0.29289186
2774,-0.12207031,-0.9453007,0.9453007
2775,-0.037841797,-0.039243646,0.039243646
2776,0.04638672,-0.029864568,0.029864568
2777,-0.12011719,-2.12179,2.12179
2778,-0.026000977,-0.8534233,0.8534233
2779,0.12792969,1.2505004,1.2505004
2780,0.016479492,-0.45593265,0.45593265
2781,-0.13378906,-2.4452112,2.4452112
2782,0.22265625,2.7300096,2.7300096
2783,-0.11425781,-0.31243595,0.31243595
2784,0.078125,0.5383302,0.5383302
2785,0.043945312,-0.060806002,0.060806002
2786,0.06347656,1.2466393,1.2466393
2787,-0.24023438,-2.0093434,2.0093434
2788,0.0041503906,-0.019281995,0.019281995
2789,-0.111328125,-1.5992866,1.5992866
2790,0.1171875,1.6852512,1.6852512
2791,0.032714844,-0.34249052,0.34249052
2792,0.11230469,1.155248,1.155248
2793,-0.04248047,-0.95375645,0.95375645
2794,0.037597656,1.064526,1.064526
2795,-0.091796875,-1.2272707,1.2272707
2796,-0.068359375,0.46777177,0.46777177
2797,0.1640625,2.2037563,2.2037563
2798,-0.23828125,-2.3331723,2.3331723
2799,-0.24707031,-1.7278422,1.7278422
2800,0.21875,2.2211246,2.2211246
2801,-0.19140625,-2.2349033,2.2349033
2802,0.03125,0.32868612,0.32868612
2803,-0.06933594,-0.91140234,0.91140234
2804,0.09082031,-0.49554896,0.49554896
2805,-0.047851562,-1.1419859,1.1419859
2806,0.083984375,1.1544207,1.1544207
2807,0.08154297,1.1767534,1.1767534
2808,-0.18164062,-2.7390513,2.7390513
2809,0.083984375,1.409293,1.409293
2810,-0.013183594,-0.299489,0.299489
2811,0.13574219,0.707093,0.707093
2812,-0.04711914,-1.0771114,1.0771114
2813,0.11328125,0.8097958,0.8097958
2814,-0.12988281,-2.1766603,2.1766603
2815,-0.025268555,-0.16736116,0.16736116
2816,-0.23046875,-1.8142424,1.8142424
2817,-0.07714844,-1.7906171,1.7906171
2818,0.02734375,0.6493389,0.6493389
2819,-0.0546875,-1.0132358,1.0132358
2820,-0.14648438,-1.821122,1.821122
2821,-0.0063476562,-0.84303594,0.84303594
2822,-0.0064086914,-0.6025202,0.6025202
2823,-0.08496094,-0.55616814,0.55616814
2824,-0.07128906,-0.19437695,0.19437695
2825,0.20996094,3.143029,3.143029
2826,0.022949219,0.6436399,0.6436399
2827,0.21679688,2.8822687,2.8822687
2828,-0.061767578,-0.15500234,0.15500234
2829,-0.265625,-2.5971315,2.5971315
2830,-0.017578125,-1.0257535,1.0257535
2831,0.063964844,0.36357602,0.36357602
2832,-0.02758789,0.20636605,0.20636605
2833,-0.015991211,-0.5164809,0.5164809
2834,0.052490234,0.30904257,0.30904257
2835,-0.014282227,-0.6747589,0.6747589
2836,-0.0014038086,-0.73143137,0.73143137
2837,0.050048828,1.1275501,1.1275501
2838,0.18945312,2.5395617,2.5395617
2839,0.014282227,0.8121584,0.8121584
2840,-0.009765625,-0.58792996,0.58792996
2841,0.022460938,1.0608722,1.0608722
2842,-0.12158203,-1.9322168,1.9322168
2843,0.32617188,0.182664,0.182664
2844,0.010437012,-0.12516181,0.12516181
